iter	R2	RMSE
501	0.9132579083	0.05772978573
502	0.9133627975	0.05769487154
503	0.9133991453	0.0576827676
504	0.9134991776	0.05764944341
505	0.9135143476	0.05764438807
506	0.9135803589	0.05762238497
507	0.9136467565	0.05760024461
508	0.913741815	0.05756853242
509	0.9138447168	0.05753418394
510	0.9139050781	0.05751402587
511	0.9140096685	0.05747908048
512	0.9141303148	0.05743874413
513	0.9142006047	0.05741523064
514	0.9142208503	0.05740845629
515	0.9143789064	0.05735554165
516	0.9144433539	0.05733395167
517	0.9145068676	0.05731266655
518	0.9145273354	0.05730580558
519	0.9146044482	0.0572799493
520	0.9146868228	0.05725231582
521	0.9146991282	0.05724818671
522	0.9148790651	0.05718777408
523	0.9149095242	0.05717754131
524	0.9149789521	0.05715421012
525	0.9151382896	0.05710062878
526	0.9152537378	0.05706177495
527	0.9152707499	0.05705604731
528	0.9153429693	0.05703172614
529	0.9154351639	0.05700066285
530	0.9155024699	0.05697797465
531	0.9156938154	0.05691342449
532	0.915736824	0.0568989055
533	0.9159091478	0.05684069472
534	0.9160627211	0.05678876753
535	0.916142427	0.05676179814
536	0.9161786918	0.05674952327
537	0.9162316154	0.05673160503
538	0.9163347898	0.05669665717
539	0.9164390132	0.05666133206
540	0.9164590193	0.05665454875
541	0.9165801714	0.05661345333
542	0.9167384314	0.05655972569
543	0.9168632005	0.05651733189
544	0.9169434771	0.05649003881
545	0.9170167964	0.05646509963
546	0.917154522	0.05641822316
547	0.9172789721	0.05637583162
548	0.9173444868	0.0563535025
549	0.9174859965	0.05630524207
550	0.9175869959	0.05627077194
551	0.917667476	0.05624328973
552	0.9177392664	0.05621876351
553	0.9177547949	0.056213457
554	0.917798877	0.05619839023
555	0.9179939795	0.05613165782
556	0.9180633416	0.05610791425
557	0.9182004069	0.05606096535
558	0.9182326264	0.05604992354
559	0.9183557056	0.05600772346
560	0.9183913437	0.05599549833
561	0.9184772117	0.05596603154
562	0.918544073	0.05594307644
563	0.9185988659	0.05592425769
564	0.9187899501	0.05585857973
565	0.9188855505	0.05582569171
566	0.9189461719	0.05580482695
567	0.9190368312	0.05577360918
568	0.9190763004	0.05576001281
569	0.9191149485	0.0557466961
570	0.9192147861	0.055712281
571	0.9193690434	0.055659065
572	0.9194613652	0.05562719128
573	0.9194884266	0.05561784498
574	0.9196240084	0.05557099491
575	0.9197747342	0.05551886547
576	0.9199200598	0.05546855729
577	0.919981496	0.05544727588
578	0.920009991	0.05543740248
579	0.9200899195	0.05540969816
580	0.9201212705	0.05539882768
581	0.9201693392	0.05538215647
582	0.9202315754	0.05536056424
583	0.9203689703	0.05531286655
584	0.9205777327	0.0552403143
585	0.9206276806	0.05522294149
586	0.9206554232	0.05521328976
587	0.9207373839	0.05518476551
588	0.9207817586	0.05516931593
589	0.9208167333	0.05515713599
590	0.9208509598	0.05514521403
591	0.920898783	0.05512855167
592	0.9209588769	0.05510760688
593	0.9210053639	0.0550913991
594	0.9211390302	0.05504476944
595	0.921268716	0.05499949065
596	0.9213665243	0.05496531695
597	0.921486259	0.05492345334
598	0.9216512227	0.05486572367
599	0.9217005935	0.0548484344
600	0.9217514281	0.05483062676
601	0.9218115149	0.05480957059
602	0.9218993419	0.05477877889
603	0.9220258652	0.05473439003
604	0.9220974383	0.05470926368
605	0.9222126272	0.05466880141
606	0.9222901307	0.05464155996
607	0.9223145935	0.05463295881
608	0.9223871803	0.05460742917
609	0.9225180073	0.05456138562
610	0.9226144858	0.05452740586
611	0.9226906919	0.05450055106
612	0.922780475	0.0544688948
613	0.9228301241	0.05445138131
614	0.9229035309	0.05442547707
615	0.9229978727	0.05439216704
616	0.9230846158	0.05436152196
617	0.923137846	0.05434270793
618	0.9232388574	0.0543069879
619	0.9233055854	0.05428337841
620	0.9234121438	0.05424565494
621	0.923429132	0.05423963838
622	0.9235363702	0.05420164351
623	0.9235562188	0.05419460819
624	0.9235786389	0.05418666027
625	0.9236901267	0.05414712055
626	0.923949176	0.05405513573
627	0.9240234286	0.0540287408
628	0.9240918498	0.05400440736
629	0.9241324438	0.05398996522
630	0.9241818422	0.05397238559
631	0.9242765667	0.05393865946
632	0.9243645657	0.05390730899
633	0.9243816705	0.05390121314
634	0.9244580098	0.05387399871
635	0.924507365	0.0538563966
636	0.924592299	0.05382609214
637	0.9246793358	0.0537950197
638	0.9247640323	0.0537647655
639	0.924889697	0.0537198458
640	0.925036568	0.05366729808
641	0.9250519352	0.053661797
642	0.9251073491	0.05364195555
643	0.9251761117	0.05361732422
644	0.9251780937	0.05361661409
645	0.9251948384	0.05361061421
646	0.9252127961	0.05360417896
647	0.9252644128	0.05358567748
648	0.9253592314	0.05355167407
649	0.9254043781	0.05353547616
650	0.925428128	0.05352695311
651	0.9254326075	0.05352534541
652	0.9254653325	0.05351359896
653	0.9255452152	0.0534849146
654	0.925570556	0.05347581197
655	0.9256638172	0.05344229849
656	0.9257396746	0.05341502356
657	0.9258366095	0.05338014981
658	0.925855372	0.05337339709
659	0.9259405893	0.05334271623
660	0.9259463797	0.05334063088
661	0.9260668166	0.05329723802
662	0.9261101967	0.05328159971
663	0.926191431	0.05325230284
664	0.9262392817	0.05323503807
665	0.9263139829	0.05320807435
666	0.9263574571	0.05319237583
667	0.9264627354	0.05315434073
668	0.9265427971	0.05312539765
669	0.926662406	0.05308212854
670	0.9266985153	0.05306905887
671	0.9269214907	0.05298828216
672	0.926970684	0.05297044445
673	0.9269877937	0.05296423898
674	0.9270553607	0.05293972621
675	0.927076436	0.05293207794
676	0.927122613	0.05291531635
677	0.9272396979	0.05287279233
678	0.9273282076	0.05284062385
679	0.9273434501	0.05283508202
680	0.9274157079	0.05280880293
681	0.9275072647	0.05277548631
682	0.9275479598	0.05276067099
683	0.9276484616	0.05272406481
684	0.9277287236	0.05269481243
685	0.9277701759	0.05267969827
686	0.9278473944	0.05265153171
687	0.9278586461	0.05264742621
688	0.9279268074	0.0526225489
689	0.9279892184	0.05259976001
690	0.9280736012	0.05256893259
691	0.9280874042	0.05256388823
692	0.9281911527	0.05252595752
693	0.9282396897	0.05250820285
694	0.928265459	0.05249877409
695	0.9282926169	0.05248883543
696	0.9284079898	0.05244659272
697	0.9284881108	0.05241723713
698	0.9285371608	0.05239925755
699	0.9285963299	0.05237756058
700	0.9286238176	0.0523674779
701	0.928664348	0.05235260756
702	0.9286775794	0.05234775215
703	0.9288413523	0.05228761629
704	0.9288933829	0.05226849665
705	0.9289482886	0.05224831292
706	0.928974575	0.05223864709
707	0.929019663	0.05222206354
708	0.929096903	0.05219364205
709	0.9291280814	0.05218216518
710	0.9291301086	0.05218141889
711	0.9291637677	0.05216902582
712	0.9292548272	0.05213548358
713	0.9293021016	0.05211806131
714	0.9293071404	0.05211620397
715	0.9293794717	0.05208953511
716	0.9294200766	0.0520745579
717	0.9294344244	0.05206926466
718	0.9294792234	0.0520527338
719	0.9295478423	0.05202740317
720	0.929635012	0.05199520675
721	0.929719175	0.05196410191
722	0.9298202829	0.05192670998
723	0.9299204966	0.05188962213
724	0.9300234928	0.05185147688
725	0.9301333142	0.05181077296
726	0.9301856936	0.05179134793
727	0.9302883952	0.0517532396
728	0.9303080874	0.05174592945
729	0.9303265177	0.05173908679
730	0.9303496486	0.05173049764
731	0.930387857	0.05171630669
732	0.9304022116	0.05171097422
733	0.9305274411	0.05166443071
734	0.9306130475	0.05163258958
735	0.93067147	0.05161084816
736	0.9307868509	0.05156788325
737	0.930907775	0.05152281579
738	0.9309615653	0.05150275587
739	0.9310579693	0.05146678455
740	0.9310691058	0.05146262758
741	0.9311190426	0.05144398322
742	0.9312065963	0.0514112779
743	0.9312420346	0.05139803418
744	0.9313279389	0.05136591652
745	0.9313521224	0.05135687122
746	0.9314419589	0.05132325597
747	0.9314470158	0.0513213631
748	0.9315139512	0.05129630179
749	0.9315986753	0.05126456264
750	0.9316463558	0.05124669204
751	0.931735834	0.05121313886
752	0.9318079662	0.05118607422
753	0.9318819546	0.0511582982
754	0.9319813289	0.05112096836
755	0.9320332187	0.05110146515
756	0.9320548164	0.05109334529
757	0.9320659522	0.05108915816
758	0.932137341	0.05106230747
759	0.9321934403	0.05104119756
760	0.9322557566	0.05101773795
761	0.9322984317	0.05100166626
762	0.9323546346	0.05098049217
763	0.9324262151	0.05095351194
764	0.932520506	0.05091794987
765	0.9325281282	0.05091507403
766	0.9325842031	0.05089391224
767	0.9326335868	0.05087526833
768	0.9326748031	0.05085970263
769	0.9327929919	0.05081504113
770	0.9329513468	0.05075513996
771	0.9329554674	0.0507535803
772	0.9330093647	0.05073317571
773	0.9330368185	0.05072277905
774	0.933070938	0.0507098551
775	0.9331804874	0.05066833717
776	0.9332445865	0.0506440286
777	0.933260618	0.05063794711
778	0.9333339863	0.05061010564
779	0.9334101401	0.05058119095
780	0.9334166586	0.0505787152
781	0.9334515348	0.05056546697
782	0.9335717583	0.05051977164
783	0.9336088509	0.05050566492
784	0.9336303793	0.05049747561
785	0.9336956187	0.05047265073
786	0.9337396253	0.05045589848
787	0.9337846093	0.05043876838
788	0.9337860574	0.05043821683
789	0.9338710411	0.05040583844
790	0.9339649149	0.05037004877
791	0.9340338099	0.05034376613
792	0.9340670561	0.0503310782
793	0.9341773112	0.05028897798
794	0.9342995435	0.05024226317
795	0.934367264	0.05021636296
796	0.9344257937	0.05019396711
797	0.9344413828	0.0501880004
798	0.9344976245	0.05016646803
799	0.9345324019	0.05015314873
800	0.9345378928	0.05015104545
801	0.9346137239	0.05012198963
802	0.9347185218	0.050081807
803	0.934842001	0.05003441998
804	0.9349141659	0.0500067048
805	0.9349640598	0.04998753393
806	0.9349876233	0.04997847747
807	0.9350796509	0.04994309171
808	0.9351300657	0.04992369591
809	0.9351869093	0.04990181779
810	0.9352251532	0.04988709301
811	0.9352689135	0.0498702389
812	0.9352947228	0.04986029587
813	0.935320352	0.04985042027
814	0.9354358922	0.04980587535
815	0.9355944171	0.04974469335
816	0.935599408	0.04974276588
817	0.9357088315	0.04970048878
818	0.9358367896	0.04965100493
819	0.9359800068	0.04959556159
820	0.9361053638	0.04954698147
821	0.9361723659	0.04952099632
822	0.9362730914	0.04948190668
823	0.9363324793	0.0494588449
824	0.9363628932	0.04944703028
825	0.9364195332	0.04942502031
826	0.9365010274	0.04939333492
827	0.9365911394	0.04935827518
828	0.9365989738	0.04935522589
829	0.9366677281	0.04932845738
830	0.936711695	0.04931133184
831	0.9368119467	0.0492722606
832	0.9369420267	0.04922151815
833	0.9369967833	0.04920014267
834	0.937079016	0.04916802379
835	0.9371274879	0.04914908159
836	0.9371807882	0.04912824404
837	0.937249961	0.04910118806
838	0.9373218273	0.04907306271
839	0.9373874731	0.04904735772
840	0.9374481164	0.04902359959
841	0.9374662667	0.04901648662
842	0.9375101767	0.04899927437
843	0.9375831423	0.04897065925
844	0.9376357788	0.04895000628
845	0.9376384983	0.04894893901
846	0.937765348	0.04889913007
847	0.9378971453	0.04884732464
848	0.9379483838	0.04882716952
849	0.9380364202	0.04879252019
850	0.9380833992	0.04877402011
851	0.938118821	0.04876006661
852	0.9381430243	0.04875053002
853	0.9381649664	0.04874188277
854	0.9382066277	0.0487254601
855	0.9382522625	0.04870746476
856	0.9383138627	0.04868316316
857	0.9383429979	0.04867166491
858	0.9383459672	0.04867049293
859	0.9384194663	0.04864147374
860	0.9384625888	0.04862443984
861	0.9384979419	0.04861047053
862	0.9385121783	0.04860484408
863	0.9385820456	0.04857722192
864	0.9386135209	0.04856477296
865	0.9386833476	0.04853714403
866	0.9386915678	0.04853389044
867	0.9387468419	0.04851200708
868	0.938772993	0.04850165023
869	0.9388048385	0.04848903521
870	0.9388225846	0.04848200396
871	0.9388573504	0.04846822637
872	0.938878742	0.048459747
873	0.9390415394	0.04839516733
874	0.9391346915	0.04835817628
875	0.9391740027	0.04834255719
876	0.9391773387	0.04834123146
877	0.9392461799	0.04831386659
878	0.9392545063	0.04831055575
879	0.9393065407	0.04828985996
880	0.9393421191	0.04827570418
881	0.9393583997	0.04826922512
882	0.9393706708	0.04826434114
883	0.9394260618	0.04824228892
884	0.9394334793	0.04823933511
885	0.9394807583	0.04822050333
886	0.9395840302	0.04817934326
887	0.9397075961	0.04813004858
888	0.9397891337	0.04809749279
889	0.9397977331	0.04809405799
890	0.9398191595	0.04808549871
891	0.9398772202	0.04806229738
892	0.9399381348	0.04803794358
893	0.9399728765	0.04802404824
894	0.9400765978	0.04798253973
895	0.9401287202	0.04796166719
896	0.9401527874	0.04795202636
897	0.9402221245	0.04792424043
898	0.9402709228	0.04790467552
899	0.9403376516	0.0478779087
900	0.9404180296	0.0478456469
901	0.9404323457	0.04783989848
902	0.9404741404	0.0478231125
903	0.9405152472	0.04780659703
904	0.9406004306	0.04777235475
905	0.9406584085	0.04774903456
906	0.9406708226	0.04774403983
907	0.9407244127	0.04772247213
908	0.9407464877	0.04771358507
909	0.9408116011	0.04768736175
910	0.9408244533	0.04768218406
911	0.9408697673	0.04766392411
912	0.9409463426	0.04763305104
913	0.9409642348	0.04762583453
914	0.9410309545	0.04759891456
915	0.9410583262	0.04758786627
916	0.9411306674	0.04755865418
917	0.9411854242	0.04753653092
918	0.941240941	0.04751409004
919	0.9413000109	0.04749020133
920	0.9413305146	0.04747786049
921	0.9413628597	0.04746477115
922	0.9413784185	0.04745847356
923	0.9414473184	0.04743057561
924	0.9414520052	0.0474286773
925	0.9415020749	0.04740839269
926	0.9415529772	0.04738776186
927	0.9416073298	0.04736572269
928	0.941617966	0.04736140866
929	0.941669318	0.04734057489
930	0.9417321362	0.04731507669
931	0.9418376633	0.04727221187
932	0.9419138783	0.04724122935
933	0.9419760742	0.04721593071
934	0.942032915	0.04719279847
935	0.9420484891	0.04718645834
936	0.9420853806	0.04717143669
937	0.9421094768	0.0471616225
938	0.9421815782	0.04713224395
939	0.942244515	0.04710658465
940	0.9422800672	0.04709208387
941	0.9423543293	0.04706177992
942	0.9423617313	0.04705875835
943	0.9424436647	0.04702529918
944	0.9424587083	0.04701915322
945	0.9424744373	0.04701272642
946	0.9425246828	0.04699219038
947	0.942559572	0.04697792542
948	0.9426156951	0.04695496951
949	0.9426658136	0.04693446022
950	0.9427222686	0.04691134714
951	0.9427424449	0.04690308405
952	0.9427722863	0.04689086004
953	0.9428242294	0.0468695748
954	0.9428842382	0.04684497238
955	0.9428992003	0.04683883621
956	0.9429667278	0.04681113214
957	0.9430703154	0.04676860209
958	0.9430771503	0.04676579455
959	0.943124823	0.04674620735
960	0.9431637655	0.04673020099
961	0.9432137637	0.04670964247
962	0.9432864513	0.04667973822
963	0.9433089476	0.04667047919
964	0.9433379729	0.04665853023
965	0.9433774938	0.04664225556
966	0.9434820468	0.04659917339
967	0.9434919488	0.04659509111
968	0.9435368481	0.04657657604
969	0.9435800791	0.04655874195
970	0.943669138	0.0465219809
971	0.9437376104	0.04649369768
972	0.9437933776	0.0464706497
973	0.9439106601	0.04642214085
974	0.943963472	0.04640028088
975	0.9439965553	0.0463865818
976	0.944013631	0.0463795095
977	0.9440603299	0.04636016264
978	0.9440917608	0.04634713656
979	0.9441521812	0.04632208598
980	0.9442136659	0.0462965802
981	0.9443142555	0.04625482216
982	0.9443515902	0.04623931369
983	0.9443955705	0.04622103806
984	0.9444561838	0.04619583885
985	0.9444890672	0.04618216226
986	0.944555656	0.04615445477
987	0.9445850598	0.04614221462
988	0.9446588794	0.04611147079
989	0.9446628225	0.04610982801
990	0.9446898443	0.04609856864
991	0.9447576368	0.04607030894
992	0.9448056302	0.04605029214
993	0.9449378152	0.04599511617
994	0.9449791198	0.04597786143
995	0.9450257561	0.04595837166
996	0.9450376963	0.04595338036
997	0.945061645	0.04594336766
998	0.945076007	0.045937362
999	0.9451668714	0.04589934765
